"Trace Number","Position","Number of points per trace","Elevation data","Total odometer ticks","# bytes/point","Time Sampling Interval (ps)","# of stacks","GPS X Position","GPS Y Position","GPS Z Position","Receiver X Position","Receiver Y Position","Receiver Z Position","Transmitter X Position","Transmitter Y Position","Transmitter Z Position","Timezero adjustment","Zero Trace Flag","Time of Day","Comment flag","Comments","RX_YAW (degrees)","RX_PITCH (degrees)","RX_ROLL (degrees)","TX_YAW (degrees)","TX_PITCH (degrees)","TX_ROLL (degrees)",
11,1.000,200,1760.531,1080,4,400.000,4,-105.2211053,39.7515583,1760.5306667,0.000,1.000,0.000,0.000,1.000,0.000,21.000,"0x0",3144.802734375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
12,1.100,200,1760.535,1188,4,400.000,4,-105.2211059,39.7515579,1760.5347778,0.000,1.100,0.000,0.000,1.100,0.000,21.000,"0x0",3144.9287109375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
13,1.200,200,1760.539,1296,4,400.000,4,-105.2211065,39.7515575,1760.5388889,0.000,1.200,0.000,0.000,1.200,0.000,21.000,"0x0",3145.062744140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
14,1.300,200,1760.543,1404,4,400.000,4,-105.2211072,39.7515572,1760.5430000,0.000,1.300,0.000,0.000,1.300,0.000,21.000,"0x0",3145.1923828125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
15,1.400,200,1760.544,1512,4,400.000,4,-105.2211079,39.7515569,1760.5444286,0.000,1.400,0.000,0.000,1.400,0.000,21.000,"0x0",3145.351806640625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
16,1.500,200,1760.546,1620,4,400.000,4,-105.2211086,39.7515565,1760.5458571,0.000,1.500,0.000,0.000,1.500,0.000,21.000,"0x0",3145.50146484375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
17,1.600,200,1760.547,1728,4,400.000,4,-105.2211093,39.7515562,1760.5472857,0.000,1.600,0.000,0.000,1.600,0.000,21.000,"0x0",3145.6435546875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
18,1.700,200,1760.549,1836,4,400.000,4,-105.2211100,39.7515559,1760.5487143,0.000,1.700,0.000,0.000,1.700,0.000,21.000,"0x0",3145.77490234375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
19,1.800,200,1760.550,1944,4,400.000,4,-105.2211107,39.7515555,1760.5501429,0.000,1.800,0.000,0.000,1.800,0.000,21.000,"0x0",3145.912353515625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
20,1.900,200,1760.552,2052,4,400.000,4,-105.2211114,39.7515552,1760.5515714,0.000,1.900,0.000,0.000,1.900,0.000,21.000,"0x0",3146.068115234375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
21,2.000,200,1760.553,2160,4,400.000,4,-105.2211124,39.7515546,1760.5530000,0.000,2.000,0.000,0.000,2.000,0.000,21.000,"0x0",3146.215087890625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
22,2.100,200,1760.558,2268,4,400.000,4,-105.2211134,39.7515540,1760.5580000,0.000,2.100,0.000,0.000,2.100,0.000,21.000,"0x0",3146.408447265625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
23,2.200,200,1760.563,2376,4,400.000,4,-105.2211100,39.7515559,1760.5630000,0.000,2.200,0.000,0.000,2.200,0.000,21.000,"0x0",3146.662841796875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
24,2.300,200,1760.556,2484,4,400.000,4,-105.2211110,39.7515553,1760.5560000,0.000,2.300,0.000,0.000,2.300,0.000,21.000,"0x0",3164.192626953125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
25,2.400,200,1760.559,2592,4,400.000,4,-105.2211121,39.7515546,1760.5594444,0.000,2.400,0.000,0.000,2.400,0.000,21.000,"0x0",3164.29443359375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
26,2.500,200,1760.563,2700,4,400.000,4,-105.2211132,39.7515540,1760.5628889,0.000,2.500,0.000,0.000,2.500,0.000,21.000,"0x0",3164.390869140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
27,2.600,200,1760.566,2808,4,400.000,4,-105.2211142,39.7515534,1760.5663333,0.000,2.600,0.000,0.000,2.600,0.000,21.000,"0x0",3164.4892578125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
28,2.700,200,1760.570,2916,4,400.000,4,-105.2211153,39.7515528,1760.5697778,0.000,2.700,0.000,0.000,2.700,0.000,21.000,"0x0",3164.60107421875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
29,2.800,200,1760.573,3024,4,400.000,4,-105.2211164,39.7515522,1760.5732222,0.000,2.800,0.000,0.000,2.800,0.000,21.000,"0x0",3164.701416015625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
30,2.900,200,1760.577,3132,4,400.000,4,-105.2211174,39.7515516,1760.5766667,0.000,2.900,0.000,0.000,2.900,0.000,21.000,"0x0",3164.806396484375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
31,3.000,200,1760.580,3240,4,400.000,4,-105.2211185,39.7515509,1760.5801111,0.000,3.000,0.000,0.000,3.000,0.000,21.000,"0x0",3164.912841796875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
32,3.100,200,1760.583,3348,4,400.000,4,-105.2211195,39.7515503,1760.5835556,0.000,3.100,0.000,0.000,3.100,0.000,21.000,"0x0",3165.015380859375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
33,3.200,200,1760.587,3456,4,400.000,4,-105.2211202,39.7515500,1760.5870000,0.000,3.200,0.000,0.000,3.200,0.000,21.000,"0x0",3165.11767578125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
34,3.300,200,1760.588,3564,4,400.000,4,-105.2211209,39.7515496,1760.5883333,0.000,3.300,0.000,0.000,3.300,0.000,21.000,"0x0",3165.214599609375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
35,3.400,200,1760.590,3672,4,400.000,4,-105.2211215,39.7515492,1760.5896667,0.000,3.400,0.000,0.000,3.400,0.000,21.000,"0x0",3165.31298828125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
36,3.500,200,1760.591,3780,4,400.000,4,-105.2211222,39.7515489,1760.5910000,0.000,3.500,0.000,0.000,3.500,0.000,21.000,"0x0",3165.409912109375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
37,3.600,200,1760.592,3888,4,400.000,4,-105.2211228,39.7515485,1760.5923333,0.000,3.600,0.000,0.000,3.600,0.000,21.000,"0x0",3165.510498046875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
38,3.700,200,1760.594,3996,4,400.000,4,-105.2211235,39.7515482,1760.5936667,0.000,3.700,0.000,0.000,3.700,0.000,21.000,"0x0",3165.614501953125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
39,3.800,200,1760.595,4104,4,400.000,4,-105.2211241,39.7515478,1760.5950000,0.000,3.800,0.000,0.000,3.800,0.000,21.000,"0x0",3165.723388671875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
40,3.900,200,1760.596,4212,4,400.000,4,-105.2211248,39.7515474,1760.5963333,0.000,3.900,0.000,0.000,3.900,0.000,21.000,"0x0",3165.84912109375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
41,4.000,200,1760.598,4320,4,400.000,4,-105.2211255,39.7515471,1760.5976667,0.000,4.000,0.000,0.000,4.000,0.000,21.000,"0x0",3165.983154296875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
42,4.100,200,1760.599,4428,4,400.000,4,-105.2211261,39.7515467,1760.5990000,0.000,4.100,0.000,0.000,4.100,0.000,21.000,"0x0",3166.13720703125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
43,4.200,200,1760.606,4536,4,400.000,4,-105.2211267,39.7515463,1760.6057500,0.000,4.200,0.000,0.000,4.200,0.000,21.000,"0x0",3166.328125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
44,4.300,200,1760.613,4644,4,400.000,4,-105.2211274,39.7515460,1760.6125000,0.000,4.300,0.000,0.000,4.300,0.000,21.000,"0x0",3166.630615234375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
45,4.400,200,1760.619,4752,4,400.000,4,-105.2211280,39.7515456,1760.6192500,0.000,4.400,0.000,0.000,4.400,0.000,21.000,"0x0",3167.000244140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
46,4.500,200,1760.626,4860,4,400.000,4,-105.2211287,39.7515452,1760.6260000,0.000,4.500,0.000,0.000,4.500,0.000,21.000,"0x0",3167.2177734375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
47,4.600,200,1760.627,4968,4,400.000,4,-105.2211293,39.7515449,1760.6274286,0.000,4.600,0.000,0.000,4.600,0.000,21.000,"0x0",3167.380615234375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
48,4.700,200,1760.629,5076,4,400.000,4,-105.2211300,39.7515445,1760.6288571,0.000,4.700,0.000,0.000,4.700,0.000,21.000,"0x0",3167.520751953125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
49,4.800,200,1760.630,5184,4,400.000,4,-105.2211307,39.7515441,1760.6302857,0.000,4.800,0.000,0.000,4.800,0.000,21.000,"0x0",3167.651611328125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
50,4.900,200,1760.632,5292,4,400.000,4,-105.2211313,39.7515438,1760.6317143,0.000,4.900,0.000,0.000,4.900,0.000,21.000,"0x0",3167.773681640625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
51,5.000,200,1760.633,5400,4,400.000,4,-105.2211320,39.7515434,1760.6331429,0.000,5.000,0.000,0.000,5.000,0.000,21.000,"0x0",3167.898681640625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
52,5.100,200,1760.635,5508,4,400.000,4,-105.2211326,39.7515430,1760.6345714,0.000,5.100,0.000,0.000,5.100,0.000,21.000,"0x0",3168.015380859375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
53,5.200,200,1760.636,5616,4,400.000,4,-105.2211333,39.7515427,1760.6360000,0.000,5.200,0.000,0.000,5.200,0.000,21.000,"0x0",3168.12451171875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
54,5.300,200,1760.638,5724,4,400.000,4,-105.2211339,39.7515423,1760.6381111,0.000,5.300,0.000,0.000,5.300,0.000,21.000,"0x0",3168.2392578125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
55,5.400,200,1760.640,5832,4,400.000,4,-105.2211345,39.7515420,1760.6402222,0.000,5.400,0.000,0.000,5.400,0.000,21.000,"0x0",3168.360595703125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
56,5.500,200,1760.642,5940,4,400.000,4,-105.2211352,39.7515417,1760.6423333,0.000,5.500,0.000,0.000,5.500,0.000,21.000,"0x0",3168.477294921875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
57,5.600,200,1760.644,6048,4,400.000,4,-105.2211358,39.7515413,1760.6444444,0.000,5.600,0.000,0.000,5.600,0.000,21.000,"0x0",3168.59619140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
58,5.700,200,1760.647,6156,4,400.000,4,-105.2211364,39.7515410,1760.6465556,0.000,5.700,0.000,0.000,5.700,0.000,21.000,"0x0",3168.7158203125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
59,5.800,200,1760.649,6264,4,400.000,4,-105.2211371,39.7515406,1760.6486667,0.000,5.800,0.000,0.000,5.800,0.000,21.000,"0x0",3168.831787109375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
60,5.900,200,1760.651,6372,4,400.000,4,-105.2211377,39.7515403,1760.6507778,0.000,5.900,0.000,0.000,5.900,0.000,21.000,"0x0",3168.94775390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
61,6.000,200,1760.653,6480,4,400.000,4,-105.2211384,39.7515399,1760.6528889,0.000,6.000,0.000,0.000,6.000,0.000,21.000,"0x0",3169.05712890625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
62,6.100,200,1760.655,6588,4,400.000,4,-105.2211390,39.7515396,1760.6550000,0.000,6.100,0.000,0.000,6.100,0.000,21.000,"0x0",3169.155517578125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
63,6.200,200,1760.657,6696,4,400.000,4,-105.2211397,39.7515392,1760.6572727,0.000,6.200,0.000,0.000,6.200,0.000,21.000,"0x0",3169.250244140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
64,6.300,200,1760.660,6804,4,400.000,4,-105.2211404,39.7515388,1760.6595455,0.000,6.300,0.000,0.000,6.300,0.000,21.000,"0x0",3169.34716796875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
65,6.400,200,1760.662,6912,4,400.000,4,-105.2211410,39.7515385,1760.6618182,0.000,6.400,0.000,0.000,6.400,0.000,21.000,"0x0",3169.436279296875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
66,6.500,200,1760.664,7020,4,400.000,4,-105.2211417,39.7515381,1760.6640909,0.000,6.500,0.000,0.000,6.500,0.000,21.000,"0x0",3169.52099609375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
67,6.600,200,1760.666,7128,4,400.000,4,-105.2211424,39.7515377,1760.6663636,0.000,6.600,0.000,0.000,6.600,0.000,21.000,"0x0",3169.607421875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
68,6.700,200,1760.669,7236,4,400.000,4,-105.2211431,39.7515374,1760.6686364,0.000,6.700,0.000,0.000,6.700,0.000,21.000,"0x0",3169.697998046875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
69,6.800,200,1760.671,7344,4,400.000,4,-105.2211437,39.7515370,1760.6709091,0.000,6.800,0.000,0.000,6.800,0.000,21.000,"0x0",3169.789306640625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
70,6.900,200,1760.673,7452,4,400.000,4,-105.2211444,39.7515366,1760.6731818,0.000,6.900,0.000,0.000,6.900,0.000,21.000,"0x0",3169.8740234375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
71,7.000,200,1760.675,7560,4,400.000,4,-105.2211451,39.7515363,1760.6754545,0.000,7.000,0.000,0.000,7.000,0.000,21.000,"0x0",3169.954833984375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
72,7.100,200,1760.678,7668,4,400.000,4,-105.2211457,39.7515359,1760.6777273,0.000,7.100,0.000,0.000,7.100,0.000,21.000,"0x0",3170.04052734375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
73,7.200,200,1760.680,7776,4,400.000,4,-105.2211464,39.7515356,1760.6800000,0.000,7.200,0.000,0.000,7.200,0.000,21.000,"0x0",3170.126708984375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
74,7.300,200,1760.682,7884,4,400.000,4,-105.2211470,39.7515352,1760.6825000,0.000,7.300,0.000,0.000,7.300,0.000,21.000,"0x0",3170.211181640625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
75,7.400,200,1760.685,7992,4,400.000,4,-105.2211477,39.7515349,1760.6850000,0.000,7.400,0.000,0.000,7.400,0.000,21.000,"0x0",3170.2978515625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
76,7.500,200,1760.688,8100,4,400.000,4,-105.2211483,39.7515345,1760.6875000,0.000,7.500,0.000,0.000,7.500,0.000,21.000,"0x0",3170.38134765625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
77,7.600,200,1760.690,8208,4,400.000,4,-105.2211490,39.7515342,1760.6900000,0.000,7.600,0.000,0.000,7.600,0.000,21.000,"0x0",3170.466796875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
78,7.700,200,1760.693,8316,4,400.000,4,-105.2211496,39.7515338,1760.6925000,0.000,7.700,0.000,0.000,7.700,0.000,21.000,"0x0",3170.556396484375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
79,7.800,200,1760.695,8424,4,400.000,4,-105.2211503,39.7515335,1760.6950000,0.000,7.800,0.000,0.000,7.800,0.000,21.000,"0x0",3170.64404296875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
80,7.900,200,1760.698,8532,4,400.000,4,-105.2211509,39.7515332,1760.6975000,0.000,7.900,0.000,0.000,7.900,0.000,21.000,"0x0",3170.7294921875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
81,8.000,200,1760.700,8640,4,400.000,4,-105.2211516,39.7515328,1760.7000000,0.000,8.000,0.000,0.000,8.000,0.000,21.000,"0x0",3170.817138671875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
82,8.100,200,1760.703,8748,4,400.000,4,-105.2211522,39.7515325,1760.7025000,0.000,8.100,0.000,0.000,8.100,0.000,21.000,"0x0",3170.906982421875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
83,8.200,200,1760.705,8856,4,400.000,4,-105.2211529,39.7515321,1760.7050000,0.000,8.200,0.000,0.000,8.200,0.000,21.000,"0x0",3170.992919921875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
84,8.300,200,1760.708,8964,4,400.000,4,-105.2211535,39.7515318,1760.7075000,0.000,8.300,0.000,0.000,8.300,0.000,21.000,"0x0",3171.072021484375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
85,8.400,200,1760.710,9072,4,400.000,4,-105.2211543,39.7515314,1760.7100000,0.000,8.400,0.000,0.000,8.400,0.000,21.000,"0x0",3171.156982421875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
86,8.500,200,1760.711,9180,4,400.000,4,-105.2211550,39.7515310,1760.7112727,0.000,8.500,0.000,0.000,8.500,0.000,21.000,"0x0",3171.2353515625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
87,8.600,200,1760.713,9288,4,400.000,4,-105.2211557,39.7515306,1760.7125455,0.000,8.600,0.000,0.000,8.600,0.000,21.000,"0x0",3171.31494140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
88,8.700,200,1760.714,9396,4,400.000,4,-105.2211564,39.7515303,1760.7138182,0.000,8.700,0.000,0.000,8.700,0.000,21.000,"0x0",3171.3974609375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
89,8.800,200,1760.715,9504,4,400.000,4,-105.2211571,39.7515299,1760.7150909,0.000,8.800,0.000,0.000,8.800,0.000,21.000,"0x0",3171.484130859375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
90,8.900,200,1760.716,9612,4,400.000,4,-105.2211578,39.7515295,1760.7163636,0.000,8.900,0.000,0.000,8.900,0.000,21.000,"0x0",3171.5703125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
91,9.000,200,1760.718,9720,4,400.000,4,-105.2211586,39.7515291,1760.7176364,0.000,9.000,0.000,0.000,9.000,0.000,21.000,"0x0",3171.65380859375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
92,9.100,200,1760.719,9828,4,400.000,4,-105.2211593,39.7515287,1760.7189091,0.000,9.100,0.000,0.000,9.100,0.000,21.000,"0x0",3171.74365234375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
93,9.200,200,1760.720,9936,4,400.000,4,-105.2211600,39.7515284,1760.7201818,0.000,9.200,0.000,0.000,9.200,0.000,21.000,"0x0",3171.83984375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
94,9.300,200,1760.721,10044,4,400.000,4,-105.2211607,39.7515280,1760.7214545,0.000,9.300,0.000,0.000,9.300,0.000,21.000,"0x0",3171.9375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
95,9.400,200,1760.723,10152,4,400.000,4,-105.2211614,39.7515276,1760.7227273,0.000,9.400,0.000,0.000,9.400,0.000,21.000,"0x0",3172.027099609375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
96,9.500,200,1760.724,10260,4,400.000,4,-105.2211621,39.7515272,1760.7240000,0.000,9.500,0.000,0.000,9.500,0.000,21.000,"0x0",3172.10986328125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
97,9.600,200,1760.727,10368,4,400.000,4,-105.2211627,39.7515269,1760.7269167,0.000,9.600,0.000,0.000,9.600,0.000,21.000,"0x0",3172.190185546875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
98,9.700,200,1760.730,10476,4,400.000,4,-105.2211633,39.7515265,1760.7298333,0.000,9.700,0.000,0.000,9.700,0.000,21.000,"0x0",3172.275146484375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
99,9.800,200,1760.733,10584,4,400.000,4,-105.2211640,39.7515261,1760.7327500,0.000,9.800,0.000,0.000,9.800,0.000,21.000,"0x0",3172.36181640625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
100,9.900,200,1760.736,10692,4,400.000,4,-105.2211646,39.7515258,1760.7356667,0.000,9.900,0.000,0.000,9.900,0.000,21.000,"0x0",3172.448486328125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
101,10.000,200,1760.739,10800,4,400.000,4,-105.2211653,39.7515254,1760.7385833,0.000,10.000,0.000,0.000,10.000,0.000,21.000,"0x0",3172.530517578125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
102,10.100,200,1760.741,10908,4,400.000,4,-105.2211659,39.7515250,1760.7415000,0.000,10.100,0.000,0.000,10.100,0.000,21.000,"0x0",3172.6162109375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
103,10.200,200,1760.744,11016,4,400.000,4,-105.2211665,39.7515247,1760.7444167,0.000,10.200,0.000,0.000,10.200,0.000,21.000,"0x0",3172.7001953125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
104,10.300,200,1760.747,11124,4,400.000,4,-105.2211672,39.7515243,1760.7473333,0.000,10.300,0.000,0.000,10.300,0.000,21.000,"0x0",3172.784912109375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
105,10.400,200,1760.750,11232,4,400.000,4,-105.2211678,39.7515239,1760.7502500,0.000,10.400,0.000,0.000,10.400,0.000,21.000,"0x0",3172.86865234375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
106,10.500,200,1760.753,11340,4,400.000,4,-105.2211685,39.7515236,1760.7531667,0.000,10.500,0.000,0.000,10.500,0.000,21.000,"0x0",3172.95947265625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
107,10.600,200,1760.756,11448,4,400.000,4,-105.2211691,39.7515232,1760.7560833,0.000,10.600,0.000,0.000,10.600,0.000,21.000,"0x0",3173.050537109375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
108,10.700,200,1760.759,11556,4,400.000,4,-105.2211698,39.7515229,1760.7590000,0.000,10.700,0.000,0.000,10.700,0.000,21.000,"0x0",3173.137451171875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
109,10.800,200,1760.761,11664,4,400.000,4,-105.2211704,39.7515225,1760.7606667,0.000,10.800,0.000,0.000,10.800,0.000,21.000,"0x0",3173.2236328125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
