"Trace Number","Position","Number of points per trace","Elevation data","Total odometer ticks","# bytes/point","Time Sampling Interval (ps)","# of stacks","GPS X Position","GPS Y Position","GPS Z Position","Receiver X Position","Receiver Y Position","Receiver Z Position","Transmitter X Position","Transmitter Y Position","Transmitter Z Position","Timezero adjustment","Zero Trace Flag","Time of Day","Comment flag","Comments","RX_YAW (degrees)","RX_PITCH (degrees)","RX_ROLL (degrees)","TX_YAW (degrees)","TX_PITCH (degrees)","TX_ROLL (degrees)",
1070,106.900,200,1762.776,115452,4,400.000,4,-105.2218226,39.7511703,1762.7758571,0.000,106.900,0.000,0.000,106.900,0.000,21.000,"0x0",696.30548095703125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1071,107.000,200,1762.779,115560,4,400.000,4,-105.2218233,39.7511699,1762.7794286,0.000,107.000,0.000,0.000,107.000,0.000,21.000,"0x0",696.37445068359375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1072,107.100,200,1762.783,115668,4,400.000,4,-105.2218239,39.7511695,1762.7830000,0.000,107.100,0.000,0.000,107.100,0.000,21.000,"0x0",696.4498291015625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1073,107.200,200,1762.787,115776,4,400.000,4,-105.2218246,39.7511691,1762.7865714,0.000,107.200,0.000,0.000,107.200,0.000,21.000,"0x0",696.52410888671875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1074,107.300,200,1762.790,115884,4,400.000,4,-105.2218252,39.7511687,1762.7901429,0.000,107.300,0.000,0.000,107.300,0.000,21.000,"0x0",696.6005859375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1075,107.400,200,1762.794,115992,4,400.000,4,-105.2218259,39.7511684,1762.7937143,0.000,107.400,0.000,0.000,107.400,0.000,21.000,"0x0",696.675048828125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1076,107.500,200,1762.797,116100,4,400.000,4,-105.2218265,39.7511680,1762.7972857,0.000,107.500,0.000,0.000,107.500,0.000,21.000,"0x0",696.75396728515625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1077,107.600,200,1762.801,116208,4,400.000,4,-105.2218272,39.7511676,1762.8008571,0.000,107.600,0.000,0.000,107.600,0.000,21.000,"0x0",696.83740234375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1078,107.700,200,1762.804,116316,4,400.000,4,-105.2218278,39.7511672,1762.8044286,0.000,107.700,0.000,0.000,107.700,0.000,21.000,"0x0",696.9202880859375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1079,107.800,200,1762.808,116424,4,400.000,4,-105.2218285,39.7511668,1762.8080000,0.000,107.800,0.000,0.000,107.800,0.000,21.000,"0x0",697.00238037109375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1080,107.900,200,1762.809,116532,4,400.000,4,-105.2218293,39.7511664,1762.8090833,0.000,107.900,0.000,0.000,107.900,0.000,21.000,"0x0",697.0819091796875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1081,108.000,200,1762.810,116640,4,400.000,4,-105.2218300,39.7511660,1762.8101667,0.000,108.000,0.000,0.000,108.000,0.000,21.000,"0x0",697.16064453125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1082,108.100,200,1762.811,116748,4,400.000,4,-105.2218307,39.7511656,1762.8112500,0.000,108.100,0.000,0.000,108.100,0.000,21.000,"0x0",697.239013671875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1083,108.200,200,1762.812,116856,4,400.000,4,-105.2218314,39.7511652,1762.8123333,0.000,108.200,0.000,0.000,108.200,0.000,21.000,"0x0",697.3167724609375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1084,108.300,200,1762.813,116964,4,400.000,4,-105.2218321,39.7511648,1762.8134167,0.000,108.300,0.000,0.000,108.300,0.000,21.000,"0x0",697.39385986328125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1085,108.400,200,1762.814,117072,4,400.000,4,-105.2218328,39.7511645,1762.8145000,0.000,108.400,0.000,0.000,108.400,0.000,21.000,"0x0",697.469970703125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1086,108.500,200,1762.816,117180,4,400.000,4,-105.2218335,39.7511641,1762.8155833,0.000,108.500,0.000,0.000,108.500,0.000,21.000,"0x0",697.5465087890625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1087,108.600,200,1762.817,117288,4,400.000,4,-105.2218342,39.7511637,1762.8166667,0.000,108.600,0.000,0.000,108.600,0.000,21.000,"0x0",697.62457275390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1088,108.700,200,1762.818,117396,4,400.000,4,-105.2218349,39.7511633,1762.8177500,0.000,108.700,0.000,0.000,108.700,0.000,21.000,"0x0",697.70098876953125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1089,108.800,200,1762.819,117504,4,400.000,4,-105.2218357,39.7511629,1762.8188333,0.000,108.800,0.000,0.000,108.800,0.000,21.000,"0x0",697.7744140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1090,108.900,200,1762.820,117612,4,400.000,4,-105.2218364,39.7511625,1762.8199167,0.000,108.900,0.000,0.000,108.900,0.000,21.000,"0x0",697.84881591796875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1091,109.000,200,1762.821,117720,4,400.000,4,-105.2218370,39.7511621,1762.8210000,0.000,109.000,0.000,0.000,109.000,0.000,21.000,"0x0",697.9281005859375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1092,109.100,200,1762.824,117828,4,400.000,4,-105.2218377,39.7511617,1762.8240000,0.000,109.100,0.000,0.000,109.100,0.000,21.000,"0x0",698.01129150390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1093,109.200,200,1762.827,117936,4,400.000,4,-105.2218384,39.7511614,1762.8270000,0.000,109.200,0.000,0.000,109.200,0.000,21.000,"0x0",698.0908203125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1094,109.300,200,1762.830,118044,4,400.000,4,-105.2218391,39.7511610,1762.8300000,0.000,109.300,0.000,0.000,109.300,0.000,21.000,"0x0",698.17169189453125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1095,109.400,200,1762.833,118152,4,400.000,4,-105.2218398,39.7511606,1762.8330000,0.000,109.400,0.000,0.000,109.400,0.000,21.000,"0x0",698.249755859375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1096,109.500,200,1762.836,118260,4,400.000,4,-105.2218404,39.7511603,1762.8360000,0.000,109.500,0.000,0.000,109.500,0.000,21.000,"0x0",698.3359375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1097,109.600,200,1762.839,118368,4,400.000,4,-105.2218411,39.7511599,1762.8390000,0.000,109.600,0.000,0.000,109.600,0.000,21.000,"0x0",698.4241943359375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1098,109.700,200,1762.842,118476,4,400.000,4,-105.2218418,39.7511595,1762.8420000,0.000,109.700,0.000,0.000,109.700,0.000,21.000,"0x0",698.5078125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1099,109.800,200,1762.845,118584,4,400.000,4,-105.2218425,39.7511592,1762.8450000,0.000,109.800,0.000,0.000,109.800,0.000,21.000,"0x0",698.6021728515625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1100,109.900,200,1762.848,118692,4,400.000,4,-105.2218432,39.7511588,1762.8480000,0.000,109.900,0.000,0.000,109.900,0.000,21.000,"0x0",698.69158935546875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1101,110.000,200,1762.851,118800,4,400.000,4,-105.2218438,39.7511584,1762.8510000,0.000,110.000,0.000,0.000,110.000,0.000,21.000,"0x0",698.781494140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1102,110.100,200,1762.854,118908,4,400.000,4,-105.2218445,39.7511581,1762.8540000,0.000,110.100,0.000,0.000,110.100,0.000,21.000,"0x0",698.87078857421875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1103,110.200,200,1762.857,119016,4,400.000,4,-105.2218452,39.7511577,1762.8570000,0.000,110.200,0.000,0.000,110.200,0.000,21.000,"0x0",698.95794677734375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1104,110.300,200,1762.857,119124,4,400.000,4,-105.2218458,39.7511572,1762.8574545,0.000,110.300,0.000,0.000,110.300,0.000,21.000,"0x0",699.05322265625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1105,110.400,200,1762.858,119232,4,400.000,4,-105.2218464,39.7511568,1762.8579091,0.000,110.400,0.000,0.000,110.400,0.000,21.000,"0x0",699.14599609375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1106,110.500,200,1762.858,119340,4,400.000,4,-105.2218471,39.7511564,1762.8583636,0.000,110.500,0.000,0.000,110.500,0.000,21.000,"0x0",699.23468017578125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1107,110.600,200,1762.859,119448,4,400.000,4,-105.2218477,39.7511560,1762.8588182,0.000,110.600,0.000,0.000,110.600,0.000,21.000,"0x0",699.3233642578125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1108,110.700,200,1762.859,119556,4,400.000,4,-105.2218484,39.7511556,1762.8592727,0.000,110.700,0.000,0.000,110.700,0.000,21.000,"0x0",699.4149169921875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1109,110.800,200,1762.860,119664,4,400.000,4,-105.2218490,39.7511552,1762.8597273,0.000,110.800,0.000,0.000,110.800,0.000,21.000,"0x0",699.5001220703125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1110,110.900,200,1762.860,119772,4,400.000,4,-105.2218497,39.7511548,1762.8601818,0.000,110.900,0.000,0.000,110.900,0.000,21.000,"0x0",699.591552734375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1111,111.000,200,1762.861,119880,4,400.000,4,-105.2218503,39.7511544,1762.8606364,0.000,111.000,0.000,0.000,111.000,0.000,21.000,"0x0",699.6864013671875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1112,111.100,200,1762.861,119988,4,400.000,4,-105.2218510,39.7511540,1762.8610909,0.000,111.100,0.000,0.000,111.100,0.000,21.000,"0x0",699.777587890625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1113,111.200,200,1762.862,120096,4,400.000,4,-105.2218516,39.7511536,1762.8615455,0.000,111.200,0.000,0.000,111.200,0.000,21.000,"0x0",699.87017822265625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1114,111.300,200,1762.862,120204,4,400.000,4,-105.2218523,39.7511532,1762.8620000,0.000,111.300,0.000,0.000,111.300,0.000,21.000,"0x0",699.9615478515625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1115,111.400,200,1762.863,120312,4,400.000,4,-105.2218529,39.7511529,1762.8630833,0.000,111.400,0.000,0.000,111.400,0.000,21.000,"0x0",700.04461669921875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1116,111.500,200,1762.864,120420,4,400.000,4,-105.2218536,39.7511525,1762.8641667,0.000,111.500,0.000,0.000,111.500,0.000,21.000,"0x0",700.13067626953125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1117,111.600,200,1762.865,120528,4,400.000,4,-105.2218543,39.7511522,1762.8652500,0.000,111.600,0.000,0.000,111.600,0.000,21.000,"0x0",700.21929931640625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1118,111.700,200,1762.866,120636,4,400.000,4,-105.2218549,39.7511518,1762.8663333,0.000,111.700,0.000,0.000,111.700,0.000,21.000,"0x0",700.30206298828125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1119,111.800,200,1762.867,120744,4,400.000,4,-105.2218556,39.7511515,1762.8674167,0.000,111.800,0.000,0.000,111.800,0.000,21.000,"0x0",700.39202880859375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1120,111.900,200,1762.869,120852,4,400.000,4,-105.2218562,39.7511511,1762.8685000,0.000,111.900,0.000,0.000,111.900,0.000,21.000,"0x0",700.47686767578125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1121,112.000,200,1762.870,120960,4,400.000,4,-105.2218569,39.7511508,1762.8695833,0.000,112.000,0.000,0.000,112.000,0.000,21.000,"0x0",700.5577392578125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1122,112.100,200,1762.871,121068,4,400.000,4,-105.2218575,39.7511504,1762.8706667,0.000,112.100,0.000,0.000,112.100,0.000,21.000,"0x0",700.64215087890625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1123,112.200,200,1762.872,121176,4,400.000,4,-105.2218582,39.7511500,1762.8717500,0.000,112.200,0.000,0.000,112.200,0.000,21.000,"0x0",700.72479248046875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1124,112.300,200,1762.873,121284,4,400.000,4,-105.2218589,39.7511497,1762.8728333,0.000,112.300,0.000,0.000,112.300,0.000,21.000,"0x0",700.8009033203125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1125,112.400,200,1762.874,121392,4,400.000,4,-105.2218595,39.7511493,1762.8739167,0.000,112.400,0.000,0.000,112.400,0.000,21.000,"0x0",700.8790283203125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1126,112.500,200,1762.875,121500,4,400.000,4,-105.2218602,39.7511490,1762.8750000,0.000,112.500,0.000,0.000,112.500,0.000,21.000,"0x0",700.95855712890625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1127,112.600,200,1762.876,121608,4,400.000,4,-105.2218608,39.7511487,1762.8760000,0.000,112.600,0.000,0.000,112.600,0.000,21.000,"0x0",701.03887939453125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1128,112.700,200,1762.877,121716,4,400.000,4,-105.2218615,39.7511483,1762.8770000,0.000,112.700,0.000,0.000,112.700,0.000,21.000,"0x0",701.12286376953125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1129,112.800,200,1762.878,121824,4,400.000,4,-105.2218622,39.7511480,1762.8780000,0.000,112.800,0.000,0.000,112.800,0.000,21.000,"0x0",701.20684814453125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1130,112.900,200,1762.879,121932,4,400.000,4,-105.2218628,39.7511476,1762.8790000,0.000,112.900,0.000,0.000,112.900,0.000,21.000,"0x0",701.29278564453125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1131,113.000,200,1762.880,122040,4,400.000,4,-105.2218635,39.7511473,1762.8800000,0.000,113.000,0.000,0.000,113.000,0.000,21.000,"0x0",701.3785400390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1132,113.100,200,1762.881,122148,4,400.000,4,-105.2218642,39.7511469,1762.8810000,0.000,113.100,0.000,0.000,113.100,0.000,21.000,"0x0",701.46038818359375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1133,113.200,200,1762.882,122256,4,400.000,4,-105.2218648,39.7511466,1762.8820000,0.000,113.200,0.000,0.000,113.200,0.000,21.000,"0x0",701.54827880859375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1134,113.300,200,1762.883,122364,4,400.000,4,-105.2218655,39.7511463,1762.8830000,0.000,113.300,0.000,0.000,113.300,0.000,21.000,"0x0",701.6376953125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1135,113.400,200,1762.884,122472,4,400.000,4,-105.2218661,39.7511459,1762.8840000,0.000,113.400,0.000,0.000,113.400,0.000,21.000,"0x0",701.72503662109375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1136,113.500,200,1762.885,122580,4,400.000,4,-105.2218668,39.7511456,1762.8850000,0.000,113.500,0.000,0.000,113.500,0.000,21.000,"0x0",701.8221435546875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1137,113.600,200,1762.886,122688,4,400.000,4,-105.2218675,39.7511452,1762.8860000,0.000,113.600,0.000,0.000,113.600,0.000,21.000,"0x0",701.91912841796875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1138,113.700,200,1762.887,122796,4,400.000,4,-105.2218682,39.7511448,1762.8870000,0.000,113.700,0.000,0.000,113.700,0.000,21.000,"0x0",702.01397705078125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1139,113.800,200,1762.889,122904,4,400.000,4,-105.2218689,39.7511444,1762.8885556,0.000,113.800,0.000,0.000,113.800,0.000,21.000,"0x0",702.1160888671875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1140,113.900,200,1762.890,123012,4,400.000,4,-105.2218696,39.7511440,1762.8901111,0.000,113.900,0.000,0.000,113.900,0.000,21.000,"0x0",702.21966552734375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1141,114.000,200,1762.892,123120,4,400.000,4,-105.2218703,39.7511436,1762.8916667,0.000,114.000,0.000,0.000,114.000,0.000,21.000,"0x0",702.32550048828125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1142,114.100,200,1762.893,123228,4,400.000,4,-105.2218710,39.7511432,1762.8932222,0.000,114.100,0.000,0.000,114.100,0.000,21.000,"0x0",702.4254150390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1143,114.200,200,1762.895,123336,4,400.000,4,-105.2218717,39.7511428,1762.8947778,0.000,114.200,0.000,0.000,114.200,0.000,21.000,"0x0",702.5269775390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1144,114.300,200,1762.896,123444,4,400.000,4,-105.2218724,39.7511424,1762.8963333,0.000,114.300,0.000,0.000,114.300,0.000,21.000,"0x0",702.6285400390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1145,114.400,200,1762.898,123552,4,400.000,4,-105.2218731,39.7511420,1762.8978889,0.000,114.400,0.000,0.000,114.400,0.000,21.000,"0x0",702.73907470703125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1146,114.500,200,1762.899,123660,4,400.000,4,-105.2218739,39.7511416,1762.8994444,0.000,114.500,0.000,0.000,114.500,0.000,21.000,"0x0",702.84356689453125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1147,114.600,200,1762.901,123768,4,400.000,4,-105.2218745,39.7511413,1762.9010000,0.000,114.600,0.000,0.000,114.600,0.000,21.000,"0x0",702.951171875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1148,114.700,200,1762.902,123876,4,400.000,4,-105.2218751,39.7511410,1762.9016000,0.000,114.700,0.000,0.000,114.700,0.000,21.000,"0x0",703.055908203125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1149,114.800,200,1762.902,123984,4,400.000,4,-105.2218758,39.7511406,1762.9022000,0.000,114.800,0.000,0.000,114.800,0.000,21.000,"0x0",703.15924072265625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1150,114.900,200,1762.903,124092,4,400.000,4,-105.2218764,39.7511403,1762.9028000,0.000,114.900,0.000,0.000,114.900,0.000,21.000,"0x0",703.25823974609375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1151,115.000,200,1762.903,124200,4,400.000,4,-105.2218771,39.7511399,1762.9034000,0.000,115.000,0.000,0.000,115.000,0.000,21.000,"0x0",703.36126708984375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1152,115.100,200,1762.904,124308,4,400.000,4,-105.2218777,39.7511396,1762.9040000,0.000,115.100,0.000,0.000,115.100,0.000,21.000,"0x0",703.45758056640625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1153,115.200,200,1762.905,124416,4,400.000,4,-105.2218784,39.7511393,1762.9046000,0.000,115.200,0.000,0.000,115.200,0.000,21.000,"0x0",703.5555419921875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1154,115.300,200,1762.905,124524,4,400.000,4,-105.2218790,39.7511389,1762.9052000,0.000,115.300,0.000,0.000,115.300,0.000,21.000,"0x0",703.6536865234375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1155,115.400,200,1762.906,124632,4,400.000,4,-105.2218797,39.7511386,1762.9058000,0.000,115.400,0.000,0.000,115.400,0.000,21.000,"0x0",703.76025390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1156,115.500,200,1762.906,124740,4,400.000,4,-105.2218803,39.7511382,1762.9064000,0.000,115.500,0.000,0.000,115.500,0.000,21.000,"0x0",703.8607177734375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1157,115.600,200,1762.907,124848,4,400.000,4,-105.2218810,39.7511379,1762.9070000,0.000,115.600,0.000,0.000,115.600,0.000,21.000,"0x0",703.96453857421875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1158,115.700,200,1762.909,124956,4,400.000,4,-105.2218817,39.7511375,1762.9091250,0.000,115.700,0.000,0.000,115.700,0.000,21.000,"0x0",704.077392578125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1159,115.800,200,1762.911,125064,4,400.000,4,-105.2218824,39.7511371,1762.9112500,0.000,115.800,0.000,0.000,115.800,0.000,21.000,"0x0",704.1785888671875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1160,115.900,200,1762.913,125172,4,400.000,4,-105.2218831,39.7511368,1762.9133750,0.000,115.900,0.000,0.000,115.900,0.000,21.000,"0x0",704.29144287109375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1161,116.000,200,1762.916,125280,4,400.000,4,-105.2218838,39.7511364,1762.9155000,0.000,116.000,0.000,0.000,116.000,0.000,21.000,"0x0",704.407958984375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1162,116.100,200,1762.918,125388,4,400.000,4,-105.2218845,39.7511360,1762.9176250,0.000,116.100,0.000,0.000,116.100,0.000,21.000,"0x0",704.53790283203125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1163,116.200,200,1762.920,125496,4,400.000,4,-105.2218852,39.7511357,1762.9197500,0.000,116.200,0.000,0.000,116.200,0.000,21.000,"0x0",704.68798828125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1164,116.300,200,1762.922,125604,4,400.000,4,-105.2218859,39.7511353,1762.9218750,0.000,116.300,0.000,0.000,116.300,0.000,21.000,"0x0",704.85888671875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1165,116.400,200,1762.924,125712,4,400.000,4,-105.2218866,39.7511349,1762.9240000,0.000,116.400,0.000,0.000,116.400,0.000,21.000,"0x0",705.03143310546875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1166,116.500,200,1762.924,125820,4,400.000,4,-105.2218873,39.7511344,1762.9244000,0.000,116.500,0.000,0.000,116.500,0.000,21.000,"0x0",705.19482421875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1167,116.600,200,1762.925,125928,4,400.000,4,-105.2218880,39.7511340,1762.9248000,0.000,116.600,0.000,0.000,116.600,0.000,21.000,"0x0",705.3828125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1168,116.700,200,1762.925,126036,4,400.000,4,-105.2218887,39.7511336,1762.9252000,0.000,116.700,0.000,0.000,116.700,0.000,21.000,"0x0",705.57421875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
