
  80664412, $GPGGA,222424.80,3945.0622106,N,10513.3078811,W,4,24,0.8,1763.892,M,-15.952,M,2.8,0000*46
  80665412, $GPGGA,222425.80,3945.0620536,N,10513.3084360,W,4,24,0.8,1763.918,M,-15.952,M,1.8,0000*4C
  80666411, $GPGGA,222426.80,3945.0617812,N,10513.3089588,W,4,24,0.8,1763.902,M,-15.952,M,2.8,0000*45
  80667413, $GPGGA,222427.80,3945.0617030,N,10513.3092313,W,4,24,0.8,1763.941,M,-15.952,M,1.8,0000*46
  80668412, $GPGGA,222428.80,3945.0615406,N,10513.3094598,W,4,24,0.8,1763.894,M,-15.952,M,2.8,0000*43
  80669413, $GPGGA,222429.80,3945.0613047,N,10513.3099872,W,4,24,0.8,1763.964,M,-15.952,M,1.8,0000*4C
  80670412, $GPGGA,222430.80,3945.0610061,N,10513.3104005,W,4,25,0.8,1763.961,M,-15.952,M,2.8,0000*49
  80671429, $GPGGA,222431.80,3945.0609205,N,10513.3106722,W,4,23,0.8,1763.965,M,-15.952,M,1.8,0000*41
  80672431, $GPGGA,222432.80,3945.0606890,N,10513.3108680,W,4,23,0.8,1763.956,M,-15.952,M,2.8,0000*4F
  80673433, $GPGGA,222433.80,3945.0604991,N,10513.3113276,W,4,23,0.8,1764.007,M,-15.952,M,1.8,0000*42
  80674431, $GPGGA,222434.80,3945.0602777,N,10513.3116089,W,4,23,0.8,1764.009,M,-15.952,M,2.8,0000*4F
  80675433, $GPGGA,222435.80,3945.0601421,N,10513.3119418,W,4,24,0.8,1763.958,M,-15.952,M,1.8,0000*40
  80676429, $GPGGA,222436.80,3945.0599131,N,10513.3124001,W,4,23,0.8,1763.978,M,-15.952,M,2.8,0000*41
  80677411, $GPGGA,222437.80,3945.0596888,N,10513.3127225,W,4,24,0.7,1763.981,M,-15.952,M,1.8,0000*4E
  80678412, $GPGGA,222438.80,3945.0595536,N,10513.3131122,W,4,21,0.8,1763.990,M,-15.952,M,2.8,0000*40
  80679412, $GPGGA,222439.80,3945.0592829,N,10513.3134190,W,4,22,0.7,1763.993,M,-15.952,M,1.8,0000*45
  80680412, $GPGGA,222440.80,3945.0591720,N,10513.3137965,W,4,22,0.8,1764.011,M,-15.952,M,2.8,0000*47
  80681411, $GPGGA,222441.80,3945.0589296,N,10513.3140313,W,4,23,0.8,1764.048,M,-15.952,M,1.8,0000*42
  80682411, $GPGGA,222442.80,3945.0588631,N,10513.3143943,W,4,24,0.7,1764.063,M,-15.952,M,2.8,0000*47
  80683412, $GPGGA,222443.80,3945.0586069,N,10513.3147470,W,4,21,0.7,1764.069,M,-15.952,M,1.8,0000*46
  80684412, $GPGGA,222444.80,3945.0583932,N,10513.3152025,W,4,21,0.7,1764.059,M,-15.952,M,2.8,0000*43
  80685410, $GPGGA,222445.80,3945.0580708,N,10513.3154742,W,4,23,0.7,1764.079,M,-15.952,M,1.8,0000*45
  80686410, $GPGGA,222446.80,3945.0580768,N,10513.3157366,W,4,22,0.7,1764.045,M,-15.952,M,2.8,0000*4C
  80687410, $GPGGA,222447.80,3945.0582187,N,10513.3160299,W,4,22,0.7,1764.031,M,-15.951,M,1.8,0000*4E
  80688410, $GPGGA,222448.80,3945.0583565,N,10513.3159498,W,4,19,0.8,1764.022,M,-15.952,M,2.8,0000*40
  80689410, $GPGGA,222449.80,3945.0585117,N,10513.3154872,W,4,24,0.7,1764.021,M,-15.952,M,1.8,0000*42
  80690412, $GPGGA,222450.80,3945.0587814,N,10513.3150452,W,4,24,0.7,1763.993,M,-15.952,M,2.8,0000*4C
  80691413, $GPGGA,222451.80,3945.0588889,N,10513.3148054,W,4,23,0.7,1764.013,M,-15.952,M,1.8,0000*4F
  80692409, $GPGGA,222452.80,3945.0591184,N,10513.3145547,W,4,23,0.7,1764.020,M,-15.952,M,2.8,0000*49
  80693410, $GPGGA,222453.80,3945.0592352,N,10513.3142204,W,4,23,0.7,1763.997,M,-15.952,M,1.8,0000*44
  80694411, $GPGGA,222454.80,3945.0594884,N,10513.3139163,W,4,23,0.7,1763.956,M,-15.952,M,2.8,0000*45
  80695410, $GPGGA,222455.80,3945.0596939,N,10513.3134700,W,4,24,0.7,1763.937,M,-15.952,M,1.8,0000*4C
  80696410, $GPGGA,222456.80,3945.0598639,N,10513.3130735,W,4,24,0.7,1763.981,M,-15.952,M,2.8,0000*42
  80697411, $GPGGA,222457.80,3945.0600869,N,10513.3128172,W,4,23,0.7,1763.960,M,-15.952,M,1.8,0000*4D
  80698411, $GPGGA,222458.80,3945.0602624,N,10513.3123619,W,4,24,0.7,1764.003,M,-15.952,M,2.8,0000*49
  80699411, $GPGGA,222459.80,3945.0605210,N,10513.3120210,W,4,24,0.7,1764.003,M,-15.952,M,1.8,0000*41
  80700412, $GPGGA,222500.80,3945.0606737,N,10513.3115815,W,4,24,0.7,1763.992,M,-15.952,M,2.8,0000*43
  80701411, $GPGGA,222501.80,3945.0609595,N,10513.3111829,W,4,24,0.7,1763.954,M,-15.952,M,1.8,0000*45
  80702411, $GPGGA,222502.80,3945.0611693,N,10513.3108079,W,4,25,0.7,1763.916,M,-15.952,M,2.8,0000*4B
  80703412, $GPGGA,222503.80,3945.0613805,N,10513.3103607,W,4,25,0.7,1763.957,M,-15.952,M,1.8,0000*4B
  80704411, $GPGGA,222504.80,3945.0616707,N,10513.3099812,W,4,24,0.7,1763.948,M,-15.952,M,2.8,0000*40
  80705412, $GPGGA,222505.80,3945.0618175,N,10513.3095789,W,4,24,0.7,1763.936,M,-15.952,M,1.8,0000*47
  80706412, $GPGGA,222506.80,3945.0620756,N,10513.3092488,W,4,24,0.7,1763.920,M,-15.952,M,2.8,0000*49
  80707411, $GPGGA,222507.80,3945.0622532,N,10513.3087912,W,4,24,0.7,1763.886,M,-15.952,M,1.8,0000*4E
  80708411, $GPGGA,222508.80,3945.0624091,N,10513.3083610,W,4,24,0.7,1763.891,M,-15.952,M,2.8,0000*47
  80709412, $GPGGA,222509.80,3945.0626549,N,10513.3080928,W,4,24,0.7,1763.883,M,-15.952,M,1.8,0000*43
  80710411, $GPGGA,222510.80,3945.0627863,N,10513.3077383,W,4,24,0.7,1763.879,M,-15.952,M,2.8,0000*4A
  80711411, $GPGGA,222511.80,3945.0630736,N,10513.3073616,W,4,23,0.8,1763.850,M,-15.952,M,1.8,0000*4F
  80712412, $GPGGA,222512.80,3945.0633166,N,10513.3068602,W,4,24,0.7,1763.775,M,-15.952,M,2.8,0000*40
  80713411, $GPGGA,222513.80,3945.0635399,N,10513.3063586,W,4,24,0.8,1763.807,M,-15.952,M,1.8,0000*47
  80714411, $GPGGA,222514.80,3945.0638476,N,10513.3059721,W,4,24,0.8,1763.784,M,-15.952,M,2.8,0000*4A
  80715412, $GPGGA,222515.80,3945.0640962,N,10513.3054631,W,4,24,0.8,1763.718,M,-15.952,M,1.8,0000*47
  80716412, $GPGGA,222516.80,3945.0642950,N,10513.3049684,W,4,23,0.8,1763.716,M,-15.952,M,2.8,0000*4F
  80717411, $GPGGA,222517.80,3945.0646019,N,10513.3045690,W,4,24,0.7,1763.695,M,-15.952,M,1.8,0000*46
  80718411, $GPGGA,222518.80,3945.0648670,N,10513.3040731,W,4,24,0.7,1763.609,M,-15.952,M,2.8,0000*47
  80719410, $GPGGA,222519.80,3945.0651219,N,10513.3035737,W,4,23,0.7,1763.640,M,-15.952,M,1.8,0000*48
  80720411, $GPGGA,222520.80,3945.0654109,N,10513.3031681,W,4,24,0.6,1763.632,M,-15.952,M,2.8,0000*4D
  80721409, $GPGGA,222521.80,3945.0656716,N,10513.3026604,W,4,24,0.6,1763.566,M,-15.953,M,1.8,0000*4D
  80722410, $GPGGA,222522.80,3945.0658645,N,10513.3021843,W,4,24,0.6,1763.592,M,-15.953,M,2.8,0000*45
  80723410, $GPGGA,222523.80,3945.0661922,N,10513.3017756,W,4,22,0.7,1763.568,M,-15.953,M,1.8,0000*4F
  80724410, $GPGGA,222524.80,3945.0664448,N,10513.3012579,W,4,22,0.7,1763.492,M,-15.953,M,2.8,0000*41
  80725410, $GPGGA,222525.80,3945.0666258,N,10513.3007599,W,4,23,0.7,1763.524,M,-15.953,M,1.8,0000*41
  80726410, $GPGGA,222526.80,3945.0669164,N,10513.3003467,W,4,22,0.7,1763.492,M,-15.953,M,2.8,0000*4B
  80727410, $GPGGA,222527.80,3945.0672115,N,10513.2998377,W,4,22,0.8,1763.454,M,-15.953,M,1.8,0000*4C
  80728409, $GPGGA,222528.80,3945.0674704,N,10513.2993419,W,4,21,0.8,1763.503,M,-15.953,M,2.8,0000*44
  80729411, $GPGGA,222529.80,3945.0677728,N,10513.2990074,W,4,23,0.8,1763.500,M,-15.953,M,1.8,0000*46
