"","TRACE",1,2,3,4,5
"","Position (m)",0,0.10000000000000001,0.20000000000000001,0.30000000000000004,0.40000000000000002
"Point","Time (ns)"
2972,540.37600000000009,21,175,-119,-39,0
2973,540.77600000000007,18,-1,115,161,-3
2974,541.17600000000004,-145,46,-55,52,-44
2975,541.57600000000002,-22,-56,132,169,73
2976,541.976,18,107,-12,-127,5
2977,542.37600000000009,84,-78,-76,-32,-33
2978,542.77600000000007,21,92,9,86,-20
2979,543.17600000000004,11,-165,-74,-7,-134
2980,543.57600000000002,138,129,105,3,-1
2981,543.976,22,12,41,129,-45
2982,544.37600000000009,-6,139,29,-164,-7
2983,544.77600000000007,-13,-54,64,134,108
2984,545.17600000000004,-9,-34,1,-204,122
2985,545.57600000000002,42,-97,-81,85,58
2986,545.976,32,-1,-31,29,66
2987,546.37600000000009,-68,5,72,182,-129
2988,546.77600000000007,-24,20,13,-151,-78
2989,547.17600000000004,-87,-28,-47,262,-72
2990,547.57600000000002,30,-36,27,37,-75
2991,547.976,5,29,-44,151,97
2992,548.37600000000009,-1,45,85,-77,0
2993,548.77600000000007,-89,63,83,12,-21
2994,549.17600000000004,-78,-63,69,125,32
2995,549.57600000000002,-57,-4,64,-11,19
2996,549.976,-47,-21,15,-12,11
2997,550.37600000000009,71,24,-134,-59,-58
2998,550.77600000000007,10,-9,-69,183,32
2999,551.17600000000004,-53,13,57,105,-137
3000,551.57600000000002,64,-71,130,-20,-76
3001,551.976,-113,-36,-57,25,-78
3002,552.37600000000009,37,32,173,61,-41
3003,552.77600000000007,-91,-50,63,42,-35
3004,553.17600000000004,-50,-24,122,82,30
3005,553.57600000000002,45,-15,84,-55,61
3006,553.976,-125,-94,20,174,-61
3007,554.37600000000009,8,-14,-52,38,60
3008,554.77600000000007,-35,65,-75,-58,61
3009,555.17600000000004,-63,-129,-41,4,29
3010,555.57600000000002,55,61,-52,124,100
3011,555.976,8,29,-107,138,3
3012,556.37600000000009,111,1,-95,-139,-25
3013,556.77600000000007,6,-33,31,77,56
3014,557.17600000000004,-22,-21,-103,16,10
3015,557.57600000000002,-55,20,-130,14,63
3016,557.976,128,-76,51,175,70
3017,558.37600000000009,22,-75,-38,-39,54
3018,558.77600000000007,22,10,35,61,-6
3019,559.17600000000004,66,-82,170,41,-9
3020,559.57600000000002,-13,119,-64,-124,86
3021,559.976,-25,-61,7,88,99
3022,560.37600000000009,63,-38,-39,-51,-262
3023,560.77600000000007,-42,21,-176,58,122
3024,561.17600000000004,29,-7,41,-118,17
3025,561.57600000000002,-14,8,-54,2,14
3026,561.976,-38,24,-89,-26,-176
3027,562.37600000000009,26,-90,163,-82,-79
3028,562.77600000000007,69,1,-118,-2,34
3029,563.17600000000004,-10,20,108,114,-75
3030,563.57600000000002,174,129,104,-30,67
3031,563.976,-46,-18,-168,-42,23
3032,564.37600000000009,-81,10,-189,-14,-75
3033,564.77600000000007,-38,-27,2,114,24
3034,565.17600000000004,-28,42,-10,83,15
3035,565.57600000000002,-108,84,-44,-41,170
3036,565.976,-92,34,-16,97,-30
3037,566.37600000000009,0,32,-29,110,-18
3038,566.77600000000007,108,-63,-15,185,99
3039,567.17600000000004,-20,-4,-51,48,-119
3040,567.57600000000002,30,18,34,2,127
3041,567.976,14,-80,51,-95,-89
3042,568.37600000000009,-69,-1,270,-111,45
3043,568.77600000000007,-28,-27,-88,-256,-21
3044,569.17600000000004,-72,80,46,27,-90
3045,569.57600000000002,81,4,42,84,-64
3046,569.976,-47,24,-152,90,73
3047,570.37600000000009,45,17,14,16,108
3048,570.77600000000007,-236,114,-65,28,-70
3049,571.17600000000004,89,-84,59,-77,30
3050,571.57600000000002,153,-61,143,78,78
3051,571.976,28,42,75,-21,54
3052,572.37600000000009,-41,-9,-28,37,-61
3053,572.77600000000007,50,-3,77,42,11
3054,573.17600000000004,-43,-39,229,-89,-78
3055,573.57600000000002,59,-71,177,41,99
3056,573.976,-157,-147,26,-106,-55
3057,574.37600000000009,-77,121,84,8,-33
3058,574.77600000000007,141,21,-7,138,2
3059,575.17600000000004,71,-77,-87,-246,-159
3060,575.57600000000002,52,-39,65,109,39
3061,575.976,-148,62,-125,25,-78
3062,576.37600000000009,43,3,-11,-117,106
3063,576.77600000000007,-60,-31,-42,90,109
3064,577.17600000000004,-45,-30,55,-162,21
3065,577.57600000000002,148,41,-4,-144,-1
3066,577.976,65,-62,69,-111,81
3067,578.37600000000009,190,-72,-109,123,-11
3068,578.77600000000007,-30,-63,23,-176,-37
3069,579.17600000000004,45,147,42,-30,-100
3070,579.57600000000002,41,-29,-27,53,45
3071,579.976,27,42,51,-13,-39
3072,580.37600000000009,-30,218,-120,38,7
3073,580.77600000000007,-44,40,0,113,15
3074,581.17600000000004,50,87,-144,-137,-39
3075,581.57600000000002,16,-123,146,75,121
3076,581.976,11,-30,-64,50,-67
3077,582.37600000000009,224,-90,36,-76,23
3078,582.77600000000007,-55,46,-58,-45,1
3079,583.17600000000004,27,59,105,-122,68
3080,583.57600000000002,-267,15,48,0,50
3081,583.976,188,101,19,-30,-153
3082,584.37600000000009,-53,148,123,34,-92
3083,584.77600000000007,-281,35,-58,-4,-36
3084,585.17600000000004,56,-27,63,113,77
3085,585.57600000000002,-109,63,98,185,83
3086,585.976,-3,-167,73,-1,-11
3087,586.37600000000009,66,0,55,5,182
3088,586.77600000000007,146,-168,71,43,-132
3089,587.17600000000004,26,-12,256,-33,131
3090,587.57600000000002,-94,71,16,69,-58
3091,587.976,61,84,99,18,-110
3092,588.37600000000009,-99,174,10,35,-21
3093,588.77600000000007,19,88,-171,-1,110
3094,589.17600000000004,35,-13,124,-72,88
3095,589.57600000000002,-140,11,-115,-2,28
3096,589.976,-24,126,111,-68,18
3097,590.37600000000009,201,73,157,59,36
3098,590.77600000000007,-69,133,-100,-126,11
3099,591.17600000000004,9,-88,-51,-90,25
3100,591.57600000000002,69,66,-99,11,-42
3101,591.976,75,102,49,-94,50
3102,592.37600000000009,77,-321,-32,-23,8
3103,592.77600000000007,-156,-36,21,21,-30
3104,593.17600000000004,53,13,29,-2,120
3105,593.57600000000002,-54,26,-148,188,-44
3106,593.976,40,-182,71,121,132
3107,594.37600000000009,-3,-6,-93,-109,110
3108,594.77600000000007,39,-7,-51,-169,-108
3109,595.17600000000004,18,215,-167,-92,-21
3110,595.57600000000002,29,-22,84,155,48
3111,595.976,116,186,26,18,-30
3112,596.37600000000009,9,-137,-73,147,-29
3113,596.77600000000007,131,-206,-72,-8,44
3114,597.17600000000004,-4,-189,1,61,-85
3115,597.57600000000002,48,122,-109,135,-11
3116,597.976,-19,-146,151,-4,-185
3117,598.37600000000009,97,-150,-76,-57,179
3118,598.77600000000007,-129,-137,-42,-129,9
3119,599.17600000000004,19,-145,17,-154,15
3120,599.57600000000002,-90,101,-102,-70,0
3121,599.976,96,-136,-51,-51,158
3122,600.37600000000009,-52,19,-126,-65,-5
3123,600.77600000000007,49,-204,-92,73,103
3124,601.17600000000004,40,-3,-135,117,-109
3125,601.57600000000002,-95,-100,-217,40,114
3126,601.976,21,-14,83,-18,-141
3127,602.37600000000009,123,30,-22,77,-38
3128,602.77600000000007,78,13,-98,147,-11
3129,603.17600000000004,96,44,-89,70,14
3130,603.57600000000002,60,40,44,20,4
3131,603.976,39,34,-36,-7,56
3132,604.37600000000009,30,-7,-8,81,21
3133,604.77600000000007,13,-56,71,108,-54
3134,605.17600000000004,-2,-82,4,-52,-75
3135,605.57600000000002,52,-143,-25,-27,-53
3136,605.976,86,-48,134,-79,-66
3137,606.37600000000009,72,-84,54,-23,123
3138,606.77600000000007,-111,21,12,-271,-125
3139,607.17600000000004,-73,59,74,159,273
3140,607.57600000000002,-98,-78,-152,-111,-18
3141,607.976,43,-28,-14,89,-105
3142,608.37600000000009,-73,61,-3,4,-161
3143,608.77600000000007,186,-33,149,18,-53
3144,609.17600000000004,133,47,-12,-39,-33
3145,609.57600000000002,-148,-98,-65,138,19
3146,609.976,21,36,143,79,36
3147,610.37600000000009,-151,45,-44,27,-14
3148,610.77600000000007,-155,-85,-81,-134,-1
3149,611.17600000000004,-89,85,-174,-48,54
3150,611.57600000000002,-7,-116,96,4,4
3151,611.976,-106,13,19,-64,6
3152,612.37600000000009,6,-27,-87,46,157
3153,612.77600000000007,252,6,144,7,-84
3154,613.17600000000004,-51,-6,86,-35,102
3155,613.57600000000002,93,34,-65,23,-78
3156,613.976,-59,31,177,-128,-28
3157,614.37600000000009,-172,-36,-26,253,79
3158,614.77600000000007,-30,35,-69,-99,-54
3159,615.17600000000004,-48,-76,-49,-196,60
3160,615.57600000000002,-117,-14,-11,16,-51
3161,615.97600000000011,229,-3,69,-151,-40
3162,616.37600000000009,-136,-54,-71,-35,-73
3163,616.77600000000007,-19,67,-29,26,-57
3164,617.17600000000004,-75,11,1,13,167
3165,617.57600000000002,5,-3,71,3,47
3166,617.97600000000011,234,9,-47,-78,124
3167,618.37600000000009,6,-5,-124,-21,-174
3168,618.77600000000007,37,108,159,97,8
3169,619.17600000000004,5,-37,65,24,-9
3170,619.57600000000002,29,18,6,-93,48
3171,619.97600000000011,23,-17,1,28,43
3172,620.37600000000009,210,-17,-51,187,36
3173,620.77600000000007,-2,-67,64,-81,-101
3174,621.17600000000004,-105,-29,3,236,279
3175,621.57600000000002,-140,20,125,-99,25
3176,621.97600000000011,3,14,68,126,-32
3177,622.37600000000009,160,62,121,-11,-19
3178,622.77600000000007,-61,11,35,31,127
3179,623.17600000000004,-4,54,-66,68,-43
3180,623.57600000000002,48,-125,81,-80,-51
3181,623.97600000000011,95,84,-42,-259,82
3182,624.37600000000009,-22,-145,-45,-104,-94
3183,624.77600000000007,-22,119,94,-47,-86
3184,625.17600000000004,104,-2,100,164,116
3185,625.57600000000002,-121,-85,174,-196,-109
3186,625.97600000000011,83,73,139,59,-151
3187,626.37600000000009,-52,-85,-2,-77,-116
3188,626.77600000000007,147,-28,84,-132,-56
3189,627.17600000000004,75,132,53,42,70
3190,627.57600000000002,11,-27,77,65,23
3191,627.97600000000011,142,-13,-169,-186,7
3192,628.37600000000009,-62,-105,7,91,-14
3193,628.77600000000007,60,35,-7,-12,-12
3194,629.17600000000004,133,85,-35,-25,-60
3195,629.57600000000002,-66,82,116,50,-66
3196,629.97600000000011,185,-11,70,-44,78
3197,630.37600000000009,-89,-101,-78,-103,-130
3198,630.77600000000007,-20,-82,60,-128,-125
3199,631.17600000000004,-123,22,-1,137,-18
3200,631.57600000000002,-31,25,160,32,22
