Date (MM/DD/YYYY),Time (HH:MM:SS.S MST),MST (Sec),Latitude (Deg N),Longitude (Deg E),Mag (nT),Easting (m),Northing (m),UTM Zone
11/20/2025,15:29:36.0,55776.0,39.75132277,-105.2215528,50637.3527405455,481019.88701107353,4400180.538156157,13S
11/20/2025,15:29:36.1,55776.1,39.7513238,-105.2215537,50646.93702912984,481019.81019195146,4400180.652661973,13S
11/20/2025,15:29:36.2,55776.2,39.75132483,-105.2215546,50641.06489922709,481019.73337282735,4400180.767167788,13S
11/20/2025,15:29:36.3,55776.3,39.75132586,-105.2215555,50618.92027373352,481019.6565537099,4400180.881673604,13S
11/20/2025,15:29:36.4,55776.4,39.75132689,-105.2215564,50583.49364732965,481019.5797345947,4400180.996179422,13S
11/20/2025,15:29:36.5,55776.5,39.75132792,-105.2215573,50537.89989435439,481019.5029154775,4400181.1106852405,13S
11/20/2025,15:29:36.6,55776.6,39.75132895,-105.2215582,50484.20530851144,481019.4260963669,4400181.22519106,13S
11/20/2025,15:29:36.7,55776.7,39.75132998,-105.2215591,50436.15984244858,481019.34927725646,4400181.33969688,13S
11/20/2025,15:29:36.8,55776.8,39.75133101,-105.22156,50401.7366523608,481019.2724581483,4400181.454202701,13S
11/20/2025,15:29:36.9,55776.9,39.75133204,-105.2215609,50376.0067396776,481019.1956390447,4400181.568708521,13S
11/20/2025,15:29:37.0,55777.0,39.75133307,-105.2215618,50358.79484203235,481019.118819939,4400181.683214345,13S
11/20/2025,15:29:37.1,55777.1,39.75133399,-105.2215629,50352.64564487639,481019.0248369231,4400181.78555412,13S
11/20/2025,15:29:37.2,55777.2,39.7513349,-105.2215639,50354.651858927056,481018.93941802485,4400181.8867628565,13S
11/20/2025,15:29:37.3,55777.3,39.75133581,-105.2215649,50362.52302422088,481018.85399913316,4400181.987971595,13S
11/20/2025,15:29:37.4,55777.4,39.75133673,-105.221566,50373.46868203257,481018.7600161224,4400182.090311373,13S
11/20/2025,15:29:37.5,55777.5,39.75133764,-105.221567,50384.85746098629,481018.67459723324,4400182.1915201135,13S
11/20/2025,15:29:37.6,55777.6,39.75133856,-105.2215681,50398.87616015853,481018.5806142296,4400182.293859893,13S
11/20/2025,15:29:37.7,55777.7,39.75133948,-105.2215691,50415.57915330498,481018.49519808736,4400182.39617849,13S
11/20/2025,15:29:37.8,55777.8,39.75134039,-105.2215701,50435.7513227014,481018.40977920726,4400182.497387234,13S
11/20/2025,15:29:37.9,55777.9,39.7513413,-105.2215712,50454.63306476663,481018.315793462,4400182.598617162,13S
11/20/2025,15:29:38.0,55778.0,39.75134222,-105.2215722,50469.96116523027,481018.230377331,4400182.700935762,13S
11/20/2025,15:29:38.1,55778.1,39.75134311,-105.2215731,50484.26931896096,481018.1535198293,4400182.799903609,13S
11/20/2025,15:29:38.2,55778.2,39.75134401,-105.221574,50497.8782218103,481018.07666507416,4400182.899981315,13S
11/20/2025,15:29:38.3,55778.3,39.7513449,-105.2215749,50512.564487038246,481017.9998075786,4400182.998949165,13S
11/20/2025,15:29:38.4,55778.4,39.7513458,-105.2215758,50528.062595150106,481017.9229528275,4400183.099026873,13S
11/20/2025,15:29:38.5,55778.5,39.75134669,-105.2215767,50545.622067741024,481017.8460953337,4400183.197994724,13S
11/20/2025,15:29:38.6,55778.6,39.75134759,-105.2215776,50561.63067998355,481017.76924058655,4400183.298072432,13S
11/20/2025,15:29:38.7,55778.7,39.75134849,-105.2215785,50579.94712319498,481017.69238584145,4400183.398150142,13S
11/20/2025,15:29:38.8,55778.8,39.75134938,-105.2215794,50601.16187108581,481017.6155283559,4400183.497117996,13S
11/20/2025,15:29:38.9,55778.9,39.75135028,-105.2215803,50623.51957196697,481017.5386736148,4400183.597195707,13S
11/20/2025,15:29:39.0,55779.0,39.75135117,-105.2215812,50644.15330809532,481017.461816131,4400183.696163562,13S
11/20/2025,15:29:39.1,55779.1,39.75135194,-105.2215821,50657.946996016086,481017.384925713,4400183.7818131475,13S
11/20/2025,15:29:39.2,55779.2,39.75135271,-105.221583,50659.16065449018,481017.3080352989,4400183.867462732,13S
11/20/2025,15:29:39.3,55779.3,39.75135348,-105.2215839,50648.072812485785,481017.23114488437,4400183.953112318,13S
11/20/2025,15:29:39.4,55779.4,39.75135425,-105.2215848,50636.43670824087,481017.15425447153,4400184.038761904,13S
11/20/2025,15:29:39.5,55779.5,39.75135502,-105.2215857,50631.77729089143,481017.07736406045,4400184.124411493,13S
11/20/2025,15:29:39.6,55779.6,39.75135579,-105.2215866,50638.0863151567,481017.0004736532,4400184.21006108,13S
11/20/2025,15:29:39.7,55779.7,39.75135656,-105.2215875,50653.47928452592,481016.92358324555,4400184.295710669,13S
11/20/2025,15:29:39.8,55779.8,39.75135733,-105.2215884,50668.716337330734,481016.8466928396,4400184.381360259,13S
11/20/2025,15:29:39.9,55779.9,39.7513581,-105.2215892,50685.07026641408,481016.7783692985,4400184.466988664,13S
11/20/2025,15:29:40.0,55780.0,39.75135887,-105.2215901,50695.55491465951,481016.7014788937,4400184.552638255,13S
11/20/2025,15:29:40.1,55780.1,39.7513594,-105.2215908,50705.878365950506,481016.64165634156,4400184.61160893,13S
11/20/2025,15:29:40.2,55780.2,39.75135993,-105.2215914,50717.26889065765,481016.5904006511,4400184.670558418,13S
11/20/2025,15:29:40.3,55780.3,39.75136046,-105.2215921,50724.50540953021,481016.5305780985,4400184.729529095,13S
11/20/2025,15:29:40.4,55780.4,39.75136099,-105.2215927,50729.60619146098,481016.4793224075,4400184.788478583,13S
11/20/2025,15:29:40.5,55780.5,39.75136153,-105.2215933,50734.50173275197,481016.4280694642,4400184.848537929,13S
11/20/2025,15:29:40.6,55780.6,39.75136206,-105.221594,50737.945545308845,481016.3682469165,4400184.907508606,13S
11/20/2025,15:29:40.7,55780.7,39.75136259,-105.2215946,50741.13203378282,481016.3169912279,4400184.966458097,13S
11/20/2025,15:29:40.8,55780.8,39.75136312,-105.2215953,50743.20210612505,481016.2571686798,4400185.025428775,13S
11/20/2025,15:29:40.9,55780.9,39.75136365,-105.2215959,50744.17759533001,481016.205912995,4400185.084378266,13S
11/20/2025,15:29:41.0,55781.0,39.75136418,-105.2215965,50744.43516947897,481016.1546573088,4400185.143327757,13S
11/20/2025,15:29:41.1,55781.1,39.75136448,-105.2215967,50744.55537295087,481016.13760593435,4400185.176665811,13S
11/20/2025,15:29:41.2,55781.2,39.75136478,-105.2215969,50744.55444494712,481016.12055456004,4400185.210003867,13S
11/20/2025,15:29:41.3,55781.3,39.75136509,-105.2215971,50745.98148429488,481016.10350593075,4400185.244451777,13S
11/20/2025,15:29:41.4,55781.4,39.75136539,-105.2215972,50747.103274959554,481016.09502141457,4400185.277768644,13S
11/20/2025,15:29:41.5,55781.5,39.75136569,-105.2215974,50747.33826391988,481016.0779700428,4400185.311106698,13S
11/20/2025,15:29:41.6,55781.6,39.75136599,-105.2215976,50747.69425001321,481016.0609186669,4400185.344444754,13S
11/20/2025,15:29:41.7,55781.7,39.75136629,-105.2215977,50747.6656112213,481016.0524341532,4400185.37776162,13S
11/20/2025,15:29:41.8,55781.8,39.7513666,-105.2215979,50747.77624656188,481016.0353855246,4400185.41220953,13S
11/20/2025,15:29:41.9,55781.9,39.7513669,-105.2215981,50747.752631303214,481016.01833415125,4400185.445547586,13S
11/20/2025,15:29:42.0,55782.0,39.7513672,-105.2215983,50747.81434668216,481016.00128277804,4400185.47888564,13S
11/20/2025,15:29:42.1,55782.1,39.7513674,-105.2215985,50747.68656667612,481015.98420395615,4400185.501125135,13S
11/20/2025,15:29:42.2,55782.2,39.75136761,-105.2215987,50747.34655454404,481015.96712787915,4400185.524474486,13S
11/20/2025,15:29:42.3,55782.3,39.75136782,-105.2215989,50746.30899372214,481015.9500518002,4400185.547823837,13S
11/20/2025,15:29:42.4,55782.4,39.75136802,-105.2215991,50745.48023320112,481015.9329729785,4400185.570063333,13S
11/20/2025,15:29:42.5,55782.5,39.75136823,-105.2215993,50745.58803965798,481015.91589690186,4400185.593412682,13S
11/20/2025,15:29:42.6,55782.6,39.75136843,-105.2215995,50745.08600338525,481015.8988180805,4400185.61565218,13S
11/20/2025,15:29:42.7,55782.7,39.75136863,-105.2215997,50745.522445109935,481015.88173925696,4400185.637891674,13S
11/20/2025,15:29:42.8,55782.8,39.75136884,-105.2215999,50747.05211626889,481015.8646631806,4400185.661241025,13S
11/20/2025,15:29:42.9,55782.9,39.75136905,-105.2216001,50746.425804612605,481015.8475871044,4400185.684590377,13S
11/20/2025,15:29:43.0,55783.0,39.75136925,-105.2216003,50744.7036527977,481015.8305082834,4400185.706829871,13S
11/20/2025,15:29:43.1,55783.1,39.7513693,-105.2216006,50743.07883181589,481015.8048214292,4400185.712442715,13S
11/20/2025,15:29:43.2,55783.2,39.75136936,-105.2216008,50738.785596044334,481015.7877041795,4400185.719144225,13S
11/20/2025,15:29:43.3,55783.3,39.75136941,-105.2216011,50730.38825657652,481015.7620173254,4400185.724757069,13S
11/20/2025,15:29:43.4,55783.4,39.75136946,-105.2216013,50718.71715963757,481015.74489732867,4400185.730348725,13S
11/20/2025,15:29:43.5,55783.5,39.75136952,-105.2216016,50704.30475539646,481015.71921321953,4400185.737071425,13S
11/20/2025,15:29:43.6,55783.6,39.75136957,-105.2216019,50687.44917171468,481015.6935263655,4400185.742684267,13S
11/20/2025,15:29:43.7,55783.7,39.75136962,-105.2216021,50669.9357495207,481015.6764063689,4400185.748275923,13S
11/20/2025,15:29:43.8,55783.8,39.75136967,-105.2216024,50652.05573295795,481015.65071951493,4400185.753888766,13S
11/20/2025,15:29:43.9,55783.9,39.75136973,-105.2216026,50635.58260933266,481015.6336022655,4400185.760590278,13S
11/20/2025,15:29:44.0,55784.0,39.75136978,-105.2216029,50620.48145632586,481015.6079154116,4400185.766203122,13S
11/20/2025,15:29:44.1,55784.1,39.75136963,-105.2216032,50605.98506017006,481015.5821736588,4400185.749618845,13S
11/20/2025,15:29:44.2,55784.2,39.75136948,-105.2216035,50591.31975119165,481015.55643190595,4400185.73303457,13S
11/20/2025,15:29:44.3,55784.3,39.75136934,-105.2216038,50577.3901678962,481015.53069289797,4400185.717560151,13S
11/20/2025,15:29:44.4,55784.4,39.75136919,-105.2216042,50565.77018782908,481015.4963842809,4400185.700997061,13S
11/20/2025,15:29:44.5,55784.5,39.75136904,-105.2216045,50554.9961951066,481015.4706425277,4400185.684412785,13S
11/20/2025,15:29:44.6,55784.6,39.75136889,-105.2216048,50546.82876812026,481015.44490077434,4400185.6678285105,13S
11/20/2025,15:29:44.7,55784.7,39.75136874,-105.2216051,50539.535588210674,481015.4191590209,4400185.651244235,13S
11/20/2025,15:29:44.8,55784.8,39.7513686,-105.2216054,50533.79187253186,481015.3934200123,4400185.635769816,13S
11/20/2025,15:29:44.9,55784.9,39.75136845,-105.2216057,50530.72205543759,481015.3676782586,4400185.61918554,13S
11/20/2025,15:29:45.0,55785.0,39.7513683,-105.221606,50527.80539481696,481015.3419365048,4400185.602601264,13S
11/20/2025,15:29:45.1,55785.1,39.75136847,-105.2216062,50524.47814915112,481015.32484944793,4400185.621511193,13S
11/20/2025,15:29:45.2,55785.2,39.75136865,-105.2216063,50522.29848305954,481015.316331998,4400185.641509789,13S
11/20/2025,15:29:45.3,55785.3,39.75136883,-105.2216064,50521.37461655231,481015.3078145481,4400185.661508384,13S
11/20/2025,15:29:45.4,55785.4,39.751369,-105.2216065,50522.00229199357,481015.29929435323,4400185.680397125,13S
11/20/2025,15:29:45.5,55785.5,39.75136918,-105.2216067,50521.73880254629,481015.28221004375,4400185.70041691,13S
11/20/2025,15:29:45.6,55785.6,39.75136935,-105.2216068,50521.8742811642,481015.27368984686,4400185.719305649,13S
11/20/2025,15:29:45.7,55785.7,39.75136953,-105.2216069,50521.81502983426,481015.26517239714,4400185.739304246,13S
11/20/2025,15:29:45.8,55785.8,39.7513697,-105.2216071,50521.97951779408,481015.2480853429,4400185.758214176,13S
11/20/2025,15:29:45.9,55785.9,39.75136988,-105.2216072,50521.94104867886,481015.23956789327,4400185.77821277,13S
11/20/2025,15:29:46.0,55786.0,39.75137005,-105.2216073,50521.937690521525,481015.2310476987,4400185.797101511,13S
11/20/2025,15:29:46.1,55786.1,39.75136986,-105.2216074,50521.86403505639,481015.22242868424,4400185.7760354355,13S
11/20/2025,15:29:46.2,55786.2,39.75136967,-105.2216075,50521.759744018265,481015.2138096698,4400185.754969359,13S
11/20/2025,15:29:46.3,55786.3,39.75136947,-105.2216076,50521.54687268945,481015.20518791024,4400185.732793428,13S
11/20/2025,15:29:46.4,55786.4,39.75136928,-105.2216076,50521.21430521097,481015.2051357552,4400185.711706164,13S
11/20/2025,15:29:46.5,55786.5,39.75136909,-105.2216077,50520.94408859789,481015.1965167406,4400185.690640089,13S
11/20/2025,15:29:46.6,55786.6,39.7513689,-105.2216078,50520.979923916326,481015.1878977259,4400185.669574013,13S
11/20/2025,15:29:46.7,55786.7,39.75136871,-105.2216079,50520.88592237467,481015.1792787112,4400185.648507938,13S
11/20/2025,15:29:46.8,55786.8,39.75136851,-105.2216079,50520.85371159857,481015.17922381114,4400185.626310818,13S
11/20/2025,15:29:46.9,55786.9,39.75136832,-105.221608,50521.480550184526,481015.1706047963,4400185.605244742,13S
11/20/2025,15:29:47.0,55787.0,39.75136813,-105.2216081,50521.465375354586,481015.1619857815,4400185.5841786675,13S
11/20/2025,15:29:47.1,55787.1,39.75136832,-105.2216082,50521.51643218461,481015.1534710747,4400185.605287119,13S
11/20/2025,15:29:47.2,55787.2,39.75136851,-105.2216083,50521.53303277404,481015.1449563724,4400185.626395571,13S
11/20/2025,15:29:47.3,55787.3,39.75136871,-105.2216085,50521.544563965,481015.1278775511,4400185.648635069,13S
11/20/2025,15:29:47.4,55787.4,39.7513689,-105.2216086,50521.63309102549,481015.11936284666,4400185.66974352,13S
11/20/2025,15:29:47.5,55787.5,39.75136909,-105.2216087,50521.57508222778,481015.1108481423,4400185.690851973,13S
11/20/2025,15:29:47.6,55787.6,39.75136928,-105.2216088,50521.65310335362,481015.10233343794,4400185.711960426,13S
11/20/2025,15:29:47.7,55787.7,39.75136947,-105.221609,50521.59778939608,481015.08525187196,4400185.733090065,13S
11/20/2025,15:29:47.8,55787.8,39.75136967,-105.2216091,50521.63714878844,481015.07673991495,4400185.755308375,13S
11/20/2025,15:29:47.9,55787.9,39.75136986,-105.2216092,50521.66516337122,481015.0682252086,4400185.776416827,13S
11/20/2025,15:29:48.0,55788.0,39.75137005,-105.2216094,50521.660594853696,481015.051143645,4400185.797546468,13S
11/20/2025,15:29:48.1,55788.1,39.7513699,-105.2216095,50521.64271938765,481015.04253561015,4400185.780919817,13S
11/20/2025,15:29:48.2,55788.2,39.75136976,-105.2216096,50521.73135802354,481015.0339303203,4400185.765403022,13S
11/20/2025,15:29:48.3,55788.3,39.75136961,-105.2216097,50521.78754585912,481015.02532228536,4400185.748776369,13S
11/20/2025,15:29:48.4,55788.4,39.75136946,-105.2216099,50521.75246935812,481015.00814739085,4400185.732170908,13S
11/20/2025,15:29:48.5,55788.5,39.75136931,-105.22161,50521.83308867928,481014.9995393558,4400185.715544255,13S
11/20/2025,15:29:48.6,55788.6,39.75136917,-105.2216101,50521.84587054544,481014.99093406583,4400185.700027461,13S
11/20/2025,15:29:48.7,55788.7,39.75136902,-105.2216103,50521.83869074009,481014.9737591711,4400185.683421997,13S
11/20/2025,15:29:48.8,55788.8,39.75136887,-105.2216104,50521.80599089685,481014.9651511359,4400185.666795347,13S
11/20/2025,15:29:48.9,55788.9,39.75136873,-105.2216105,50521.772971578604,481014.9565458458,4400185.651278552,13S
11/20/2025,15:29:49.0,55789.0,39.75136858,-105.2216107,50521.814449628015,481014.9393709509,4400185.634673088,13S
11/20/2025,15:29:49.1,55789.1,39.75136854,-105.2216107,50521.81039458892,481014.93935997074,4400185.630233664,13S
11/20/2025,15:29:49.2,55789.2,39.7513685,-105.2216108,50521.78675362076,481014.9307821309,4400185.625815431,13S
11/20/2025,15:29:49.3,55789.3,39.75136847,-105.2216108,50521.72702444614,481014.9307738958,4400185.622485861,13S
11/20/2025,15:29:49.4,55789.4,39.75136843,-105.2216109,50521.65350514655,481014.9221960538,4400185.618067628,13S
11/20/2025,15:29:49.5,55789.5,39.75136839,-105.221611,50521.52783791253,481014.9136182139,4400185.613649391,13S
11/20/2025,15:29:49.6,55789.6,39.75136835,-105.221611,50521.68510931907,481014.9136072337,4400185.609209969,13S
11/20/2025,15:29:49.7,55789.7,39.75136831,-105.2216111,50521.77557035435,481014.90502939385,4400185.604791732,13S
11/20/2025,15:29:49.8,55789.8,39.75136828,-105.2216111,50521.70983525405,481014.9050211587,4400185.601462164,13S
11/20/2025,15:29:49.9,55789.9,39.75136824,-105.2216112,50521.33954578467,481014.8964433188,4400185.597043928,13S
11/20/2025,15:29:50.0,55790.0,39.7513682,-105.2216113,50520.660960288325,481014.8878654767,4400185.5926256925,13S
11/20/2025,15:29:50.1,55790.1,39.75136793,-105.2216112,50519.44532382198,481014.8963582224,4400185.562638393,13S
11/20/2025,15:29:50.2,55790.2,39.75136766,-105.2216111,50518.90059586889,481014.904850966,4400185.532651093,13S
11/20/2025,15:29:50.3,55790.3,39.75136739,-105.221611,50517.55557471977,481014.91334370966,4400185.502663791,13S
11/20/2025,15:29:50.4,55790.4,39.75136712,-105.221611,50515.958089463886,481014.9132695935,4400185.472697679,13S
11/20/2025,15:29:50.5,55790.5,39.75136685,-105.2216109,50512.41449563431,481014.9217623372,4400185.442710378,13S
11/20/2025,15:29:50.6,55790.6,39.75136658,-105.2216108,50509.16072237637,481014.9302550832,4400185.412723078,13S
11/20/2025,15:29:50.7,55790.7,39.75136631,-105.2216107,50506.29308458972,481014.9387478271,4400185.382735777,13S
11/20/2025,15:29:50.8,55790.8,39.75136604,-105.2216107,50503.24293779463,481014.93867371103,4400185.352769666,13S
11/20/2025,15:29:50.9,55790.9,39.75136577,-105.2216106,50503.17272622287,481014.9471664528,4400185.322782365,13S
11/20/2025,15:29:51.0,55791.0,39.7513655,-105.2216105,50504.99024836604,481014.95565919904,4400185.292795065,13S
11/20/2025,15:29:51.1,55791.1,39.75136468,-105.2216099,50506.08267258552,481015.00683526706,4400185.201659741,13S
11/20/2025,15:29:51.2,55791.2,39.75136386,-105.2216093,50504.85523465716,481015.05801133625,4400185.110524419,13S
11/20/2025,15:29:51.3,55791.3,39.75136303,-105.2216087,50500.74792473458,481015.1091846638,4400185.01827924,13S
11/20/2025,15:29:51.4,55791.4,39.75136221,-105.2216081,50494.47139533429,481015.16036073765,4400184.9271439165,13S
11/20/2025,15:29:51.5,55791.5,39.75136139,-105.2216075,50488.18673069145,481015.2115368105,4400184.836008595,13S
11/20/2025,15:29:51.6,55791.6,39.75136057,-105.2216069,50481.613399697846,481015.26271288464,4400184.744873273,13S
11/20/2025,15:29:51.7,55791.7,39.75135975,-105.2216063,50472.85512685146,481015.3138889621,4400184.653737951,13S
11/20/2025,15:29:51.8,55791.8,39.75135892,-105.2216057,50465.4889169237,481015.36506229587,4400184.5614927765,13S
11/20/2025,15:29:51.9,55791.9,39.7513581,-105.2216051,50457.98966316762,481015.4162383736,4400184.470357455,13S
11/20/2025,15:29:52.0,55792.0,39.75135728,-105.2216045,50451.46572473921,481015.4674144526,4400184.379222135,13S
11/20/2025,15:29:52.1,55792.1,39.75135639,-105.2216039,50443.75099315368,481015.51857132034,4400184.280317822,13S
11/20/2025,15:29:52.2,55792.2,39.7513555,-105.2216033,50437.51865027003,481015.5697281894,4400184.181413513,13S
11/20/2025,15:29:52.3,55792.3,39.75135461,-105.2216027,50430.37290012781,481015.62088505755,4400184.082509199,13S
11/20/2025,15:29:52.4,55792.4,39.75135372,-105.2216021,50423.4371336493,481015.67204192706,4400183.983604889,13S
11/20/2025,15:29:52.5,55792.5,39.75135282,-105.2216015,50416.46710860418,481015.72319605516,4400183.883590722,13S
11/20/2025,15:29:52.6,55792.6,39.75135193,-105.2216009,50408.74335933964,481015.77435292955,4400183.784686413,13S
11/20/2025,15:29:52.7,55792.7,39.75135104,-105.2216003,50401.96135617432,481015.825509803,4400183.685782104,13S
11/20/2025,15:29:52.8,55792.8,39.75135015,-105.2215998,50394.13547898218,481015.8680998159,4400183.586898982,13S
11/20/2025,15:29:52.9,55792.9,39.75134926,-105.2215992,50389.36744309853,481015.91925669415,4400183.487994673,13S
11/20/2025,15:29:53.0,55793.0,39.75134837,-105.2215986,50386.23467389746,481015.97041357367,4400183.389090364,13S
11/20/2025,15:29:53.1,55793.1,39.75134741,-105.2215976,50384.183495107936,481016.0558186874,4400183.282332315,13S
11/20/2025,15:29:53.2,55793.2,39.75134644,-105.2215967,50382.78257766631,481016.13265419845,4400183.174485598,13S
11/20/2025,15:29:53.3,55793.3,39.75134548,-105.2215958,50381.14614230966,481016.20949245646,4400183.067748737,13S
11/20/2025,15:29:53.4,55793.4,39.75134451,-105.2215948,50379.6145652416,481016.29489483224,4400182.959880832,13S
11/20/2025,15:29:53.5,55793.5,39.75134355,-105.2215939,50379.43693956478,481016.3717330969,4400182.853143975,13S
11/20/2025,15:29:53.6,55793.6,39.75134259,-105.221593,50379.35431654913,481016.4485713593,4400182.746407115,13S
11/20/2025,15:29:53.7,55793.7,39.75134162,-105.2215921,50380.01450986976,481016.52540688124,4400182.638560403,13S
11/20/2025,15:29:53.8,55793.8,39.75134066,-105.2215911,50382.67395476492,481016.61081201327,4400182.531802358,13S
11/20/2025,15:29:53.9,55793.9,39.75133969,-105.2215902,50385.59992697537,481016.6876475396,4400182.423955647,13S
11/20/2025,15:29:54.0,55794.0,39.75133873,-105.2215893,50388.88561919366,481016.76448581077,4400182.317218792,13S
11/20/2025,15:29:54.1,55794.1,39.75133784,-105.2215885,50393.39839510377,481016.83277643606,4400182.218272115,13S
11/20/2025,15:29:54.2,55794.2,39.75133695,-105.2215877,50398.26064915415,481016.90106706094,4400182.11932544,13S
11/20/2025,15:29:54.3,55794.3,39.75133607,-105.221587,50400.38632305282,481016.960793573,4400182.021509809,13S
11/20/2025,15:29:54.4,55794.4,39.75133518,-105.2215862,50398.935845937216,481017.0290842013,4400181.922563136,13S
11/20/2025,15:29:54.5,55794.5,39.75133429,-105.2215854,50397.35773220176,481017.09737483354,4400181.823616461,13S
11/20/2025,15:29:54.6,55794.6,39.7513334,-105.2215847,50395.8330142445,481017.15709860355,4400181.724690975,13S
11/20/2025,15:29:54.7,55794.7,39.75133251,-105.2215839,50391.772804609005,481017.22538923705,4400181.625744302,13S
11/20/2025,15:29:54.8,55794.8,39.75133163,-105.2215832,50382.179297940886,481017.2851157528,4400181.527928674,13S
11/20/2025,15:29:54.9,55794.9,39.75133074,-105.2215824,50371.21565421483,481017.35340639186,4400181.428982002,13S
11/20/2025,15:29:55.0,55795.0,39.75132985,-105.2215816,50363.5459118532,481017.42169703275,4400181.330035332,13S
11/20/2025,15:29:55.1,55795.1,39.75132886,-105.2215808,50358.20925169392,481017.4899602265,4400181.219990102,13S
11/20/2025,15:29:55.2,55795.2,39.75132786,-105.22158,50353.34158390905,481017.5582206798,4400181.108835017,13S
11/20/2025,15:29:55.3,55795.3,39.75132687,-105.2215791,50345.63369804853,481017.6350507446,4400180.998768602,13S
11/20/2025,15:29:55.4,55795.4,39.75132588,-105.2215783,50338.89393500775,481017.7033139444,4400180.888723375,13S
11/20/2025,15:29:55.5,55795.5,39.75132489,-105.2215775,50335.31235382698,481017.77157715056,4400180.778678148,13S
11/20/2025,15:29:55.6,55795.6,39.75132389,-105.2215766,50331.35157827064,481017.8484044749,4400180.66750188,13S
11/20/2025,15:29:55.7,55795.7,39.7513229,-105.2215758,50326.87617585007,481017.91666768293,4400180.5574566545,13S
11/20/2025,15:29:55.8,55795.8,39.75132191,-105.221575,50321.05249545716,481017.98493089294,4400180.44741143,13S
11/20/2025,15:29:55.9,55795.9,39.75132091,-105.2215742,50313.16785008004,481018.0531913581,4400180.336256349,13S
11/20/2025,15:29:56.0,55796.0,39.75131992,-105.2215733,50305.97153059836,481018.13002143777,4400180.22618994,13S
11/20/2025,15:29:56.1,55796.1,39.75131891,-105.2215727,50301.03745494549,481018.18114543305,4400180.113967376,13S
11/20/2025,15:29:56.2,55796.2,39.75131789,-105.2215721,50297.287949600686,481018.2322666831,4400180.000634955,13S
11/20/2025,15:29:56.3,55796.3,39.75131688,-105.2215715,50292.68805025507,481018.28339067916,4400179.888412392,13S
11/20/2025,15:29:56.4,55796.4,39.75131586,-105.2215708,50286.09680204788,481018.34307880065,4400179.775058785,13S
11/20/2025,15:29:56.5,55796.5,39.75131485,-105.2215702,50279.10612202837,481018.3942028021,4400179.662836222,13S
11/20/2025,15:29:56.6,55796.6,39.75131384,-105.2215696,50271.09527726492,481018.44532680284,4400179.550613659,13S
11/20/2025,15:29:56.7,55796.7,39.75131282,-105.221569,50263.74358474632,481018.4964480606,4400179.437281242,13S
11/20/2025,15:29:56.8,55796.8,39.75131181,-105.2215684,50258.65130236792,481018.54757206654,4400179.325058677,13S
11/20/2025,15:29:56.9,55796.9,39.75131079,-105.2215677,50255.0832349366,481018.60726019635,4400179.211705076,13S
11/20/2025,15:29:57.0,55797.0,39.75130978,-105.2215671,50253.57781112901,481018.65838420327,4400179.099482514,13S
11/20/2025,15:29:57.1,55797.1,39.7513091,-105.2215667,50250.66594684857,481018.6924650457,4400179.02392757,13S
11/20/2025,15:29:57.2,55797.2,39.75130843,-105.2215664,50247.48868479799,481018.7179817662,4400178.949503665,13S
11/20/2025,15:29:57.3,55797.3,39.75130775,-105.221566,50243.484581593264,481018.75206261215,4400178.873948721,13S
11/20/2025,15:29:57.4,55797.4,39.75130708,-105.2215656,50238.90850495604,481018.786146201,4400178.799503632,13S
11/20/2025,15:29:57.5,55797.5,39.7513064,-105.2215652,50235.23996223322,481018.8202270483,4400178.723948687,13S
11/20/2025,15:29:57.6,55797.6,39.75130572,-105.2215648,50230.903473444094,481018.854307894,4400178.648393744,13S
11/20/2025,15:29:57.7,55797.7,39.75130505,-105.2215644,50227.447872327706,481018.8883914849,4400178.573948655,13S
11/20/2025,15:29:57.8,55797.8,39.75130437,-105.2215641,50224.8745839335,481018.91390546656,4400178.4984148955,13S
11/20/2025,15:29:57.9,55797.9,39.7513037,-105.2215637,50222.38035888343,481018.9479890587,4400178.423969809,13S
11/20/2025,15:29:58.0,55798.0,39.75130302,-105.2215633,50219.48989831085,481018.9820699093,4400178.348414865,13S
11/20/2025,15:29:58.1,55798.1,39.75130247,-105.221563,50217.21474203181,481019.0076195682,4400178.287309233,13S
11/20/2025,15:29:58.2,55798.2,39.75130193,-105.2215627,50215.29287157312,481019.03317197197,4400178.227313457,13S
11/20/2025,15:29:58.3,55798.3,39.75130138,-105.2215624,50213.42821986614,481019.05872163177,4400178.166207828,13S
11/20/2025,15:29:58.4,55798.4,39.75130083,-105.2215621,50211.11129964586,481019.0842712919,4400178.105102196,13S
11/20/2025,15:29:58.5,55798.5,39.75130028,-105.2215618,50208.19943970199,481019.10982095246,4400178.043996564,13S
11/20/2025,15:29:58.6,55798.6,39.75129974,-105.2215615,50204.15505936291,481019.1353733579,4400177.98400079,13S
11/20/2025,15:29:58.7,55798.7,39.75129919,-105.2215612,50200.40553814486,481019.16092302144,4400177.92289516,13S
11/20/2025,15:29:58.8,55798.8,39.75129864,-105.2215609,50197.153052831214,481019.1864726854,4400177.861789528,13S
11/20/2025,15:29:58.9,55798.9,39.7512981,-105.2215606,50193.52559677483,481019.2120250921,4400177.801793752,13S
11/20/2025,15:29:59.0,55799.0,39.75129755,-105.2215603,50190.12317102636,481019.2375747547,4400177.740688121,13S
11/20/2025,15:29:59.1,55799.1,39.75129697,-105.2215601,50187.50921868621,481019.25454931596,4400177.676274109,13S
